"iditem";"nombre";"saldo";"compromiso";"costo";"precio";"impuesto";"activo";"categoria";"estado";"idempresa";"casa"
"2";"ACETAMINOFEN MEMPHIS *100";"9701";"-11";"6000";"9180";"0";"1";"4";;"2";"18"
"3";"CINTA ANCHA *50 MT*6 UND";"9662";"-7";"12600";"16524";"0";"1";"11";;"2";"11"
"4";"ADVIL GRIPA *20 UND";"9520";"-13";"38000";"46360";"0";"1";"4";;"2";"9"
"5";"ADVIL MAX *20 UND";"9601";"-8";"36000";"43920";"0";"1";"4";;"2";"9"
"6";"CAJA VASO 5.5 ONZ BLAN VBC*40 PQT";"9898";"-3";"82000";"98400";"0";"0";"5";;"2";"2"
"7";"ADVIL ULTRA *20 UND";"710";"-9";"35000";"43920";"0";"1";"4";;"2";"9"
"8";"AGUILA ROJA * 50 GR *10*10";"485";"-496";"21500";"25500";"0";"1";"6";;"2";"1"
"9";"AGUILA ROJA *125 GR*40und";"5270";"-846";"6000";"7100";"0";"1";"6";;"2";"1"
"10";"AGUILA ROJA *250 GR*20und";"6991";"-99";"12000";"14200";"0";"1";"6";;"2";"1"
"11";"AGUILA ROJA *2500 GR";"9642";"-16";"98000";"116000";"0";"1";"6";;"2";"1"
"12";"AGUILA ROJA *500 GR*10und";"7440";"-58";"21500";"25500";"0";"1";"6";"Escaso";"2";"1"
"13";"ALCOHOL*120 ML*48UND";"6482";"-112";"1801";"2193";"0";"1";"4";;"2";"18"
"14";"CAJA VASO 5 ONZ COLOR*60 PQT";"9729";"-11";"90000";"110160";"0";"1";"5";;"2";"2"
"15";"CAJA VASO 7 BLANCO VBC *40PQT";"9886";"-4";"71000";"85200";"0";"0";"5";;"2";"22"
"16";"ALKA-SELTZER * 60 UND";"9297";"-7";"40000";"48960";"0";"1";"4";;"2";"9"
"17";"ALUMINIO 16 METROS";"9103";"-6";"3967";"5610";"0";"1";"5";;"2";"22"
"18";"ALUMINIO 40 METROS";"9668";"-10";"8100";"11220";"0";"1";"5";;"2";"22"
"19";"ALUMINIO 7 MTS";"2495";"-138";"2000";"2856";"0";"1";"5";;"2";"23"
"20";"VASO 14 ONZ TRANSP*50UND";"9964";"0";"4600";"5612";"0";"1";"5";;"2";"22"
"21";"DESENGRASANTE SPRAY*500 ML*24UND";"8733";"-32";"2600";"3264";"0";"1";"1";;"2";"18"
"22";"ASPIRINA EFERVESCENTE *50 UND";"9766";"-2";"40000";"48960";"0";"1";"4";;"2";"9"
"23";"AZUCAR SOBRE *BOLSA";"8760";"-10";"4000";"5100";"0";"1";"5";;"2";"23"
"24";"OFERT LAPIZ OFIES ROJO*12 PG6LLV7";"9947";"-1";"27000";"40596";"0";"0";"11";;"2";"11"
"25";"NUTRIBELA SHAMPOO PROHIAL*12";"9411";"-10";"9800";"12036";"0";"1";"2";;"2";"9"
"26";"AROMATEL COCO BAMBU*180 ML*36und";"7373";"-39";"1200";"1479";"0";"1";"1";;"2";"26"
"27";"OFERTA AROMATEL*400ML*12 SURT";"9822";"-4";"22332";"27540";"0";"0";"1";;"2";"26"
"28";"AJO REY CHAPETA*55G*12";"9931";"0";"11600";"14178";"0";"1";"7";;"2";"100"
"29";"DULCE HALLOWEEN*500UND";"9928";"-1";"21266";"26112";"0";"1";"3";;"2";"7"
"30";"H&amp;S ANTI-RESEQUEDAD*12";"9997";"0";"9500";"12000";"0";"1";"2";;"2";"20"
"31";"TAPABOCAS NIÑOS SURT*50";"9997";"0";"8000";"12240";"0";"1";"2";;"2";"9"
"32";"BOLSA MANIJA *3 KL";"8546";"-11";"3025";"3932";"0";"1";"5";;"2";"23"
"33";"DULCE HALLOWEEN*100";"9969";"0";"5091";"6222";"0";"1";"3";;"2";"7"
"34";"CAJA DE MEZCLA REDON *500*30PQT";"9999";"0";"105000";"130560";"0";"1";"5";;"2";"2"
"35";"AROMATEL  FLORAL*180ML*36und";"698";"-268";"1200";"1479";"0";"1";"1";"Escaso";"2";"26"
"36";"MILLAR BOLSA MANIJA* 15 KL";"9986";"-1";"64600";"78812";"0";"1";"5";;"2";"23"
"37";"NUTRIBELA SHAMPOO REPARACION*12";"9551";"-6";"9800";"12036";"0";"1";"2";;"2";"9"
"38";"PIMIENTA REY 20*25";"9800";"-1";"6200";"7446";"0";"1";"7";;"2";"100"
"39";"TRATAMIENTO PANTENE MOLECU*8 UND";"9997";"0";"8670";"10577";"0";"1";"2";;"2";"20"
"40";"PIN PON ENCHILADO*24";"9933";"-1";"6500";"8058";"0";"1";"3";;"2";"3"
"41";"DULCE HALLOWEEN*300 UND";"9890";"-2";"12740";"15606";"0";"1";"3";;"2";"7"
"42";"AJO REY 20*25";"9575";"-2";"6200";"7446";"0";"1";"7";;"2";"100"
"43";"BALANCE DUO *16";"9378";"-11";"16000";"19520";"0";"1";"2";;"2";"9"
"44";"SAVITAL SHAMPOO ANTICASPA*20 UND";"9748";"-6";"14000";"17080";"0";"1";"2";;"2";"26"
"45";"BALANCE MEN CLINICAL CREM *18";"9439";"-13";"17000";"20740";"0";"1";"2";;"2";"18"
"46";"REVOLCON GEL HIPER ACIDO*12UND";"9963";"0";"17088";"21114";"0";"1";"3";;"2";"24"
"47";"BALANCE WOMEN CLINICAL CREM *18";"9289";"-13";"17000";"20740";"0";"1";"2";;"2";"18"
"48";"AROMATEL FRAMBUESA*180ML*36und";"9198";"-7";"1200";"1479";"0";"0";"1";;"2";"18"
"49";"BANDEJA C1 *200 UND";"9884";"-1";"45400";"55388";"0";"1";"5";"Escaso";"2";"2"
"50";"BANDEJA J1 *20";"7088";"-58";"7430";"9300";"0";"1";"5";;"2";"2"
"51";"BANDEJA J2 *200";"9954";"-1";"68000";"83232";"0";"1";"5";;"2";"2"
"52";"BETUN BONNY*12";"9823";"-5";"13500";"17136";"0";"1";"2";;"2";"18"
"53";"JABON PALMOLIVE *6 SURT";"9689";"-3";"16000";"20196";"0";"1";"2";;"2";"6"
"54";"BLANCOX ORIGINAL *500 *12";"8298";"-33";"16000";"19520";"0";"1";"1";;"2";"4"
"55";"NUTRIBELA SHAMPOO ENZIMOT*12";"9884";"-9";"9800";"12036";"0";"0";"2";;"2";"9"
"56";"AROMATEL MANDARINA FLORAL*180 ML*36und";"7553";"-46";"1200";"1479";"0";"0";"1";"Escaso";"2";"26"
"57";"SAVITAL  SHAMPOO MULTIO *20 UND";"9636";"-15";"13500";"16524";"0";"0";"2";;"2";"26"
"58";"BLANQUEADOR YES *24 450ml";"9893";"-1";"29100";"35502";"0";"1";"1";;"2";"18"
"59";"BLOQUEADOR SUNDARK *12UND";"9144";"-22";"20000";"25500";"0";"1";"2";;"2";"18"
"60";"BLOQUEADOR SUNDARK KIDS *12";"9932";"-2";"20000";"24480";"0";"1";"2";;"2";"18"
"61";"BOLSA ALUMINIO #L25 *100UND";"9970";"0";"4400";"6120";"0";"1";"5";"Escaso";"2";"23"
"62";"MILLAR BOLSA ALUMINIO #L17";"9981";"-1";"14000";"18156";"0";"1";"5";;"2";"23"
"63";"MILLAR BOLSA ALUMINIO #19";"9990";"0";"26000";"32640";"0";"1";"5";;"2";"23"
"64";"MILLAR BOLSA ALUMINIO #L23";"9995";"0";"28000";"36720";"0";"1";"5";;"2";"23"
"65";"BOMBILLO ECONOMICO X 10";"9561";"-10";"14000";"17136";"0";"1";"7";;"2";"14"
"66";"BOMBILLO LED 12 WTS";"9739";"0";"2700";"3468";"0";"1";"7";;"2";"14"
"67";"BOMBILLO LED 20W";"9979";"-3";"10000";"13260";"0";"0";"7";;"2";"14"
"68";"BOMBILLO LED 30 WTS";"9926";"-5";"14000";"19380";"0";"1";"7";;"2";"14"
"69";"CEPILLO ADULTO CORONA * 12 UND";"9182";"-13";"12000";"14688";"0";"1";"2";;"2";"14"
"70";"BOMBILLO LED 7 WTS";"9517";"-28";"2000";"2450";"0";"1";"7";;"2";"14"
"71";"BOMBILLO LED 9 WTS*10 UND";"8886";"-27";"21000";"26520";"0";"1";"7";;"2";"14"
"72";"BOMBILLO  HALOGENO *10 UND";"9988";"0";"21000";"25704";"0";"1";"7";;"2";"14"
"73";"CHICLE BOLA AGOGO*100";"5831";"-105";"6225";"7956";"0";"1";"3";;"2";"8"
"74";"ALCOHOL JGB *350ML";"9908";"-4";"4000";"4896";"0";"0";"4";;"2";"15"
"75";"BONBONBUM CEREZ INTEN *24";"9932";"-1";"8428";"10302";"0";"1";"3";"Escaso";"2";"7"
"76";"SHARPIE *12 UND NEGRO";"9906";"0";"30000";"36924";"0";"1";"11";;"2";"11"
"77";"BONBONBUM ROJO *PG24LLV26 UND";"9217";"-8";"8428";"10302";"0";"1";"3";;"2";"7"
"78";"BONBONBUM SURTIDO*PG24LLV26 UND";"6348";"-57";"8428";"10302";"0";"1";"3";;"2";"7"
"79";"CHAO PEPA SANDIA *2UND*100";"10091";"0";"11481";"14076";"0";"0";"3";;"2";"24"
"80";"BUBALOO SURTIDO *47 UND";"8574";"-28";"9245";"11322";"0";"1";"3";;"2";"19"
"81";"BUSCAPINA COMPUESTA *30 UND";"9781";"-6";"45000";"54900";"0";"1";"4";;"2";"18"
"82";"BUSCAPINA FEM *24";"9469";"-10";"35000";"42700";"0";"1";"4";;"2";"18"
"83";"CEPILLO ADULTO COLGATE *12";"9623";"-11";"25000";"30600";"0";"1";"2";;"2";"9"
"84";"CEPILLO ADULTO ECONOMICO *12";"9863";"0";"8500";"10710";"0";"1";"2";;"2";"14"
"85";"CEPILLO ADULTO PROTECT ECONO *12";"9843";"-2";"8500";"10710";"0";"1";"2";;"2";"14"
"86";"CEPILLO NIÑO ECONOMICO *12";"9953";"-1";"8500";"10710";"0";"1";"2";;"2";"0"
"87";"CEPILLO NIÑO PROTECTOR *12";"9930";"-3";"8500";"10710";"0";"1";"2";;"2";"0"
"88";"CERA AMARILLA * 350 ml*48und";"9579";"-42";"1000";"1250";"0";"1";"1";;"2";"18"
"89";"CERA BLANCA * 350ml*48und";"8869";"-19";"1000";"1250";"0";"1";"1";;"2";"18"
"90";"CERA ROJA ESCARLATA  *350 ml*48und";"4930";"-181";"1000";"1250";"0";"1";"1";;"2";"18"
"91";"CHAO LINEA FRESA *24";"9253";"-18";"7921";"9894";"0";"1";"3";"Escaso";"2";"24"
"92";"CHAO LINEA SURT*24";"9414";"-19";"7921";"9894";"0";"1";"3";;"2";"24"
"93";"CHAO LINEA MENTA *24";"9649";"-14";"7921";"9894";"0";"1";"3";;"2";"24"
"94";"CAJA VASO 5 BLANCO VACAN*60 PQT";"9810";"-6";"102000";"124440";"0";"1";"5";;"2";"2"
"95";"VELA ESTRELLA BICOLOR*3 UND";"9961";"-2";"5100";"7038";"0";"1";"145";;"2";"2"
"96";"VASO BLANCO VACAN 5 ONZ*50";"19662";"-494";"1700";"2125";"0";"1";"5";;"2";"2"
"97";"CHICLETS SURTIDO *100";"9812";"-4";"16192";"19992";"0";"1";"3";;"2";"19"
"98";"CLUB SOCIAL INTEGRAL *9";"8084";"-32";"6118";"7548";"0";"1";"8";;"2";"19"
"99";"CLUB SOCIAL ORIGINAL *9";"3453";"-107";"6118";"7548";"0";"1";"8";;"2";"19"
"100";"COLGATE EXTRABLAN *60 ml *6 und";"9962";"-9";"19000";"22848";"0";"1";"2";;"2";"6"
"101";"TAJALAPIZ PLASTICO *24 UND";"9913";"-6";"2500";"3570";"0";"1";"11";;"2";"11"
"102";"COLGATE MENTA * 60 ml *6 und";"9880";"-6";"17000";"20808";"0";"1";"2";;"2";"6"
"103";"COLGATE PEQUEÑA *12";"9217";"-23";"21000";"25704";"0";"1";"2";;"2";"18"
"104";"COLGATE TRIPLEACCION * 75ml *6UND";"7733";"-48";"19000";"23256";"0";"1";"2";;"2";"6"
"105";"COLGATE TRIPLEACCION + CEPILLO";"9190";"-27";"3666";"4488";"0";"1";"2";;"2";"6"
"106";"CONTENEDOR 16 ONZAS*20UND*25PQT";"8590";"-42";"17300";"21100";"0";"1";"5";;"2";"2"
"107";"CONTENEDOR 24 ONZAS*20UND*25PQT";"7584";"-32";"20520";"24705";"0";"0";"5";;"2";"2"
"108";"COPA AGUARDIENTERA *50*60 PQT";"860";"-194";"1460";"1938";"0";"1";"5";;"2";"2"
"109";"COPA AGUARDIENTERA 1.5 Onz*50 UND";"9156";"-86";"1500";"2040";"0";"1";"5";;"2";"2"
"110";"CREMA ANTIEDAD ARAWAK *8";"9979";"0";"9000";"11016";"0";"1";"2";;"2";"18"
"111";"CREMA DE LIMON *12 UND";"9269";"-15";"2900";"3672";"0";"1";"2";;"2";"14"
"112";"CREMA PONDS ACLARADORA *10";"9276";"-13";"14500";"17748";"0";"1";"2";;"2";"26"
"113";"CREMA PONDS HUMECTANTE *10";"9577";"-16";"14500";"17748";"0";"1";"2";;"2";"26"
"114";"CREMA PONDS REJUVENESS *10";"9496";"-7";"14500";"17748";"0";"1";"2";;"2";"26"
"115";"CREMA PONDS VITAMINA C *10";"10000";"0";"10500";"13260";"0";"0";"2";;"2";"26"
"116";"CUCHARA GRANDE *100";"7291";"-109";"3700";"4692";"0";"1";"5";;"2";"2"
"117";"CUCHARA GRANDE *20";"3919";"-116";"1300";"1734";"0";"1";"5";;"2";"2"
"118";"CUCHARA PEQUEÑA *100";"8250";"-64";"2200";"2856";"0";"1";"5";;"2";"2"
"119";"CUCHARA PEQUEÑA *20";"5567";"-71";"1000";"1326";"0";"1";"5";;"2";"2"
"120";"ROLON MAX STEEL BARBIE *6UND";"9831";"-11";"12834";"16014";"0";"0";"3";;"2";"8"
"121";"CUCHILLO GRANDE *100";"9768";"-6";"3700";"4590";"0";"1";"5";;"2";"2"
"122";"CUCHILLO GRANDE *20";"9841";"0";"1200";"1734";"0";"1";"5";;"2";"2"
"123";"CURAS MEDICARE *100 UND";"9221";"-17";"5000";"6324";"0";"1";"4";;"2";"18"
"124";"DISPENSADOR TOALLAS FAMILIA";"10000";"0";"32000";"40800";"0";"0";"2";;"2";"12"
"125";"DRISTAN TRIPLE ACCION *48 UND";"10000";"0";"30000";"36720";"0";"0";"4";;"2";"0"
"126";"DOLEX FORTE TABLETA *50";"9990";"-1";"75000";"91800";"0";"1";"4";;"2";"9"
"127";"DOVE ACONDICIONADOR *12 UND";"9324";"-15";"9000";"11016";"0";"1";"2";;"2";"26"
"128";"TOALLA KOTEX NOCTURNA*24";"9561";"-14";"13000";"16116";"0";"1";"2";;"2";"13"
"129";"DOVE SHAMPOO ANTICASPA*12 UND";"9670";"-9";"8000";"10302";"0";"0";"2";;"2";"26"
"130";"DULCE ANISADO *100";"9183";"-14";"5684";"7038";"0";"1";"3";;"2";"7"
"131";"ENCENDEDOR CON LINTERNA";"9996";"-1";"13500";"18360";"0";"1";"7";;"2";"14"
"132";"ENCENDEDOR ECON ELECTR *25";"9243";"-22";"9500";"15300";"0";"1";"7";;"2";"14"
"133";"ENCENDEDOR ECON PIEDRA *25";"8777";"-25";"9500";"14280";"0";"1";"7";;"2";"14"
"134";"ENCENDEDOR TOKAI *25 UND";"7522";"-43";"24500";"30090";"0";"1";"7";;"2";"14"
"135";"ESPONJILLA ALAMBRE *36 UND";"9873";"-6";"7000";"8976";"0";"1";"1";;"2";"14"
"136";"PILA PANASONIC ALKALINA AAA PG 3LLEV 4";"9991";"-1";"13225";"16524";"0";"0";"7";;"2";"21"
"137";"ESPONJILLA COLOR *12";"9919";"-1";"8000";"9996";"0";"1";"1";;"2";"14"
"138";"MAGUI*36+RICOSTILLA*36DESM";"9277";"-14";"25250";"30430";"0";"1";"7";;"2";"9"
"139";"ESPONJILLA DOBLE USO *24";"9579";"-8";"7000";"8670";"0";"1";"1";;"2";"18"
"140";"ESPONJILLA MATRIX *12";"5570";"-86";"4500";"7038";"0";"1";"1";;"2";"18"
"141";"ESPONJILLA ORO PLATA *12";"8316";"-26";"6500";"8058";"0";"1";"1";;"2";"18"
"142";"ESPONJILLA SABRA *36";"9708";"-5";"7000";"8772";"0";"1";"1";;"2";"18"
"143";"FABULOSO BEBE X180ML*72und";"2608";"-169";"1500";"1836";"0";"1";"1";;"2";"6"
"144";"FABULOSO CLORO AZUL*180ML*72und";"7739";"-52";"1500";"1836";"0";"0";"1";;"2";"6"
"145";"FABULOSO FLORAL X 180ML*72und";"6004";"-97";"1500";"1836";"0";"1";"1";;"2";"6"
"146";"FABULOSO LAVANDA X 180ML*72und";"8700";"-249";"1500";"1836";"0";"1";"1";;"2";"6"
"147";"FABULOSO MANZANA *180ML*72und";"10000";"0";"1541";"1887";"0";"0";"1";;"2";"6"
"148";"FOSFORO REFUEGO *20";"1557";"-140";"3300";"4029";"0";"1";"7";;"2";"18"
"149";"ESFERO OFIESCO AZUL *12";"9870";"-6";"5400";"7242";"0";"1";"11";"Escaso";"2";"11"
"150";"GELLA JELLI DRINK *20 UND";"9809";"-4";"9604";"11716";"0";"1";"3";;"2";"7"
"151";"PRESERVATIVOS LATEX *3UND*20";"9971";"0";"16000";"19584";"0";"1";"2";;"2";"15"
"152";"CALDO MAGGI DESMENUZ * 36 UND";"7981";"-32";"12000";"14586";"0";"1";"7";"Escaso";"2";"25"
"153";"SANPIC FLORAL*200ML";"9395";"-8";"1300";"1632";"0";"0";"1";;"2";"18"
"154";"MICROPUNTA OFIES ROJO*10UND";"9978";"-1";"7200";"9588";"0";"1";"11";;"2";"11"
"155";"CAJA MATRIX*40UND";"9999";"-1";"200000";"265200";"0";"1";"1";;"2";"18"
"156";"CARTULINA NEGRA*50UND";"9935";"-2";"12000";"15504";"0";"1";"11";;"2";"11"
"157";"PINTUCARITAS *12 SURT";"9916";"-1";"4500";"6324";"0";"1";"11";;"2";"11"
"158";"RICOSTILLA DESMENUZADO *36 UND";"4862";"-99";"12850";"15600";"0";"1";"7";;"2";"25"
"159";"MILLAR BOLSA MANIJA* 2 KL";"9875";"-1";"25300";"30866";"0";"1";"5";;"2";"23"
"160";"BOLSA ALUMINIO # L35*100";"9997";"0";"7000";"8568";"0";"1";"5";;"2";"23"
"161";"CINTA AISLANTE *10";"9564";"-8";"6000";"8160";"0";"1";"11";;"2";"11"
"162";"DOVE SHAMPOO NORMAL*12 UND";"8716";"-29";"9000";"11016";"0";"1";"2";;"2";"26"
"163";"MEZCLADORES REDONDO *500UND*30PQT";"9006";"-8";"3500";"4590";"0";"1";"5";;"2";"22"
"164";"GUANTE NITRILO RINO AZUL L";"9987";"0";"20500";"28050";"0";"1";"5";;"2";"14"
"165";"GUANTE NITRILO RINO AZUL M";"9971";"0";"20000";"28050";"0";"1";"5";;"2";"14"
"166";"GUANTE NITRILO RINO AZUL S";"9999";"0";"20500";"28050";"0";"1";"5";;"2";"14"
"167";"MORIT*100+DULC ANI*100+MENTA HEL*100";"9638";"-5";"16300";"19788";"0";"1";"3";;"2";"24"
"168";"GUANTE LATEX L";"9984";"0";"16000";"21420";"0";"1";"2";;"2";"14"
"169";"GUANTE LATEX M";"9910";"-3";"16000";"21420";"0";"1";"2";;"2";"14"
"170";"GUANTE LATEX S";"9997";"-1";"16000";"21420";"0";"1";"2";;"2";"14"
"171";"GUANTE MANIPULACION *100";"8815";"-11";"1900";"2550";"0";"1";"5";;"2";"2"
"172";"GUANTE NITRILO AZUL L";"9960";"-4";"20000";"25500";"0";"1";"2";;"2";"9"
"173";"GUANTE NITRILO AZUL M";"9911";"-2";"20000";"25500";"0";"1";"2";;"2";"9"
"174";"GUANTE NITRILO AZUL S";"9998";"-1";"20000";"25500";"0";"1";"2";"Escaso";"2";"9"
"175";"BICARBONATO REY *10g*12";"9455";"-9";"3100";"3774";"0";"1";"7";;"2";"100"
"176";"GUANTE NITRILO NEGRO L";"9296";"-7";"19665";"25296";"0";"1";"2";;"2";"102"
"177";"GUANTE NITRILO NEGRO M";"9382";"-13";"19665";"25296";"0";"1";"2";;"2";"102"
"178";"GUANTE NITRILO 5.0 NEGRO S";"9852";"-3";"16665";"25296";"0";"1";"2";;"2";"102"
"179";"GUANTE NITRILO RINO NEGRO M";"9866";"-2";"20000";"28050";"0";"1";"5";;"2";"14"
"180";"GUANTE NITRILO DIAMANTE*25 TLM";"9871";"-1";"22500";"29070";"0";"1";"2";;"2";"102"
"181";"H&amp;S AZUL *12";"8555";"-34";"10000";"12000";"0";"1";"2";;"2";"20"
"182";"AXION LAVALOZA DISCO*12";"8797";"-27";"15050";"18462";"0";"1";"1";;"2";"6"
"183";"H&amp;S ROSADO * 12";"9027";"-15";"10000";"12000";"0";"1";"2";;"2";"20"
"184";"HALLS BARRA EXTRA FUERTE *12 UND";"9230";"-14";"16380";"20094";"0";"1";"3";;"2";"19"
"185";"HALLS BARRA SURTIDO *12 UND";"7908";"-61";"16380";"20094";"0";"1";"3";;"2";"19"
"186";"HALLS PEPA EXTRA FUERTE *100 UND";"8481";"-37";"13620";"16677";"0";"1";"3";;"2";"19"
"187";"HALLS PEPA SURTIDO *100 UND";"7673";"-42";"13620";"16677";"0";"1";"3";;"2";"19"
"188";"HOJA DE CUCHILLA DORCO *12";"8169";"-34";"11000";"13770";"0";"1";"2";;"2";"14"
"189";"IBUPROFENO GENFAR 800";"5993";"-80";"8200";"12240";"0";"1";"4";;"2";"9"
"190";"IBUPROFENO MK CAP 800 mg *30 UND";"9693";"-9";"31600";"38658";"0";"1";"4";;"2";"15"
"191";"IBUPROFENO MK 800 mg TAB *30 UND";"9496";"-8";"9800";"12036";"0";"1";"4";;"2";"15"
"192";"CARAMELO LIQUIDO ACIDO SURT*50UND";"9885";"0";"16334";"20298";"0";"0";"3";;"2";"8"
"193";"JABON BIG CAJA * 25 UND";"9534";"-13";"38000";"46360";"0";"1";"1";"Escaso";"2";"17"
"194";"JABON FAB POLVO * 100 GR*112UND";"3329";"-117";"1304";"1581";"0";"1";"1";;"2";"26"
"195";"JABON FAB POLVO * 225 GR*54UND";"5981";"-74";"2400";"2958";"0";"1";"1";;"2";"26"
"196";"JABON FAB POLVO *450 GR*28UND";"6194";"-88";"4000";"4998";"0";"1";"1";;"2";"26"
"197";"JABON MAS FIEL *450 GR *12und";"10000";"0";"18000";"22440";"0";"0";"1";;"2";"17"
"198";"OFERT VASO 5 VACAN BLAN 12+1 UND";"9335";"-5";"20150";"24895";"0";"0";"5";;"2";"2"
"199";"JABON PROTEX*72 UND";"7222";"-76";"2833";"3468";"0";"1";"2";;"2";"6"
"200";"CALDO MAGGI CUBO*54 UND";"9491";"-11";"18900";"23256";"0";"1";"7";;"2";"25"
"201";"KONZIL ACONDICIONADOR *18 UND";"9812";"-2";"14000";"17136";"0";"1";"2";"Escaso";"2";"13"
"202";"KONZIL CREMA PEINAR RIZOS *18 UND";"9560";"-8";"14000";"17136";"0";"1";"2";;"2";"13"
"203";"KONZIL CREMA PEINAR T/T *18 UND";"9694";"-5";"14000";"17136";"0";"1";"2";;"2";"13"
"204";"BORRADOR NATA GRANDE *12 UND";"9627";"-13";"2500";"4284";"0";"1";"11";;"2";"11"
"205";"VELA ESCARCHADA *3";"9944";"-2";"5100";"7038";"0";"0";"145";;"2";"2"
"206";"ACETATO CARTA *25 UND";"9942";"-3";"9500";"12444";"0";"1";"11";;"2";"11"
"207";"NORAVER POLVO NOCHE*6UND";"9902";"-3";"15300";"18768";"0";"1";"4";;"2";"9"
"208";"KONZIL SHAMPOO T/T *18 UND";"9704";"-16";"14000";"17136";"0";"1";"2";;"2";"13"
"209";"LADY SPEED STICK CLINICAL *18 UND";"9716";"-13";"17500";"21420";"0";"0";"2";;"2";"6"
"210";"LADY SPEED STICK CREMA PG 1 LLV2 *18 UND";"9906";"-4";"18000";"22032";"0";"0";"2";;"2";"6"
"211";"LADY SPEED STICK GEL *18 UND";"9236";"-18";"16900";"20900";"0";"1";"2";;"2";"6"
"212";"LADY SPEED STICK PRACTITUBO *6 UND";"9940";"-2";"17200";"20984";"0";"1";"2";;"2";"6"
"213";"BOLIGRAFO KILOMETRICO COLORES *12 UND";"9985";"-1";"5800";"7752";"0";"1";"11";;"2";"11"
"214";"MAIZENA SABORES *18";"8195";"-29";"24000";"28800";"0";"1";"7";;"2";"26"
"215";"MAIZENA TRADICIONAL *90gr *6und";"7658";"-50";"8500";"15800";"0";"1";"7";;"2";"26"
"216";"MANTECA CACAO *12 UND";"8150";"-45";"2700";"3672";"0";"1";"2";;"2";"18"
"217";"MAYONESA FRUCO *85 GR *12 UND";"7170";"-58";"16000";"18600";"0";"1";"7";;"2";"26"
"218";"MENTA HELADA  *100";"8416";"-39";"6076";"7446";"0";"1";"3";;"2";"7"
"219";"MENTA HELADA SURTIDA  *100";"9295";"-11";"6076";"7446";"0";"1";"3";;"2";"7"
"220";"REVOLCON ATOMO*48UND";"9807";"-1";"7298";"9129";"0";"1";"3";;"2";"24"
"221";"OFER SAVITAL SH+ CREM+ ACOND*60UND";"9900";"-3";"35000";"41700";"0";"0";"2";;"2";"18"
"222";"NOXPIRIN PLUS CAPSULA *48 UND";"9407";"-4";"50000";"61000";"0";"1";"4";;"2";"21"
"223";"NOXPIRIN POLVO DIA *24 UND";"9925";"0";"48000";"58650";"0";"1";"4";;"2";"21"
"224";"NOXPIRIN POLVO NOCHE *24 UND";"9535";"-9";"44000";"53856";"0";"1";"4";;"2";"21"
"225";"TRULULU AROS BOLSA*100 UND";"9573";"-3";"13350";"16524";"0";"1";"3";;"2";"24"
"226";"BARRILETE*  12G*40 UND";"8682";"-25";"7921";"9894";"0";"1";"3";;"2";"24"
"227";"VINIPEL*500mts ROJO";"9799";"-7";"15200";"19380";"0";"1";"5";;"2";"23"
"228";"REVOLCON CHICLE*50UND";"9523";"-10";"7100";"8874";"0";"1";"3";;"2";"24"
"229";"BOMBA ESTAMPADA VIRGEN*50 UND";"9993";"0";"8500";"11730";"0";"0";"145";;"2";"2"
"230";"OFERTA BOMBILLO LED 9 W*10 ECON";"9895";"0";"16000";"21420";"0";"0";"7";;"2";"14"
"231";"VANISH BLANCO*130ML";"8851";"-25";"1896";"2244";"0";"1";"1";;"2";"18"
"232";"TOALLA HIGIENICA ANGELA*8 UND";"9831";"0";"1647";"2040";"0";"0";"2";;"2";"18"
"233";"OREO ORIGINAL *12 UND";"8256";"-25";"10950";"13413";"0";"1";"8";;"2";"19"
"234";"OREO ORIGINAL TUBO";"5214";"-81";"2439";"3009";"0";"1";"8";;"2";"19"
"235";"PACA BANDEJA # 1 *500 UND";"9996";"0";"37000";"45288";"0";"1";"5";;"2";"2"
"236";"MEZCLADORES PLAST BIODEG*30 PQ";"9961";"-1";"36000";"44064";"0";"1";"5";;"2";"22"
"237";"SHAMPOO JOHNSON MANZ*12 UND";"9824";"-10";"12200";"14892";"0";"1";"2";;"2";"15"
"238";"PALILLOS *12UND*12DSP";"9491";"-9";"6300";"7686";"0";"1";"7";;"2";"15"
"239";"PANTENE ACONDICION MOLEC*12 UND";"9880";"-2";"9000";"12000";"0";"1";"2";;"2";"20"
"240";"PANTENE CREMA RIZOS*12 UND";"9909";"-3";"10000";"12200";"0";"1";"2";;"2";"20"
"241";"PANTENE SHAMPOO *12 UND";"8970";"-33";"9500";"12000";"0";"1";"2";;"2";"20"
"242";"PAX DIA *24 UND";"9869";"-7";"55500";"67710";"0";"1";"4";;"2";"18"
"243";"VASELINA TARRO *300G UND";"9975";"0";"11750";"14280";"0";"0";"2";;"2";"14"
"244";"PAX NOCHE *24 UND";"9440";"-21";"55500";"67710";"0";"1";"4";;"2";"18"
"245";"PEGANTE INSTAN ECON * 12 UND";"9588";"-6";"3500";"5406";"0";"1";"7";;"2";"14"
"246";"TOALLITA PEQUEÑIN*24 UND";"9147";"-3";"3050";"3723";"0";"1";"2";;"2";"25"
"247";"TRULULU MASMELOS SURT*12UND";"9710";"-7";"18797";"23256";"0";"0";"3";;"2";"24"
"248";"PH ELITE ROLLAZO *12";"8560";"-19";"21000";"25041";"0";"1";"1";;"2";"18"
